_,id,peer_id,date,message,out,mentioned,media_unread,silent,post,from_scheduled,legacy,edit_hide,pinned,noforwards,invert_media,offline,from_id,from_boosts_applied,saved_peer_id,fwd_from,via_bot_id,via_business_bot_id,reply_to,media,reply_markup,entities,views,forwards,replies,edit_date,post_author,grouped_id,reactions,restriction_reason,ttl_period,quick_reply_shortcut_id
Message,87794,"{'_': 'PeerChannel', 'channel_id': 1130580549}",2024-05-21 12:40:51+00:00,"#Abyssinia_Bank 

The First Bank in Ethiopia to acquire PCI DSS v4.0 – Level 1

In its effort to elevate security and enhance customer safety, Bank of Abyssinia proudly announces its compliance with PCI DSS – Level 1 for the second consecutive year, in v4.0 this time. We are also a valued Visa Global Registry service provider. Acquiring PCI DSS in v4.0 makes Bank of Abyssinia the first in Ethiopia and among the few in East Africa, showcasing its commitment to securing your data. This certification, from the Payment Card Industry Council, ensures the security of sensitive card data and prevents fraud, promoting trustworthy transactions for our customers.",False,False,False,True,True,False,False,True,False,False,False,False,,,,,,,,"{'_': 'MessageMediaPhoto', 'spoiler': False, 'photo': {'_': 'Photo', 'id': 5936044647803632977, 'access_hash': -6962490947987502326, 'file_reference': b'\x02CcJE\x00\x01V\xf2fM\x85\xa6=]Bsm\x02(\xf0\xa7\xc4\x13\na7\xf5h', 'date': datetime.datetime(2024, 5, 21, 5, 47, 59, tzinfo=datetime.timezone.utc), 'sizes': [{'_': 'PhotoStrippedSize', 'type': 'i', 'bytes': b'\x01&(\xd6\x96U\x863#\xe7h\xf4\xaa\x8d\xa9E\xfc9\xfc\xaa\xcc\xcd\x81\xb4T\x19\xe6\xb1\x9dD\x9f)q\x8d\xf5""\xfe\xd0L\xf7\xfc\xa9\xeb\xa9E\xdf4\xec\xaf\xa1\xa0\xe0\x01\xee*\x15Kk\xfa\xff\x00\xc0\x1f)f\x19Vh\x84\x89\x9d\xa7\xa6h\xa6\xc2\xd9\x1bM\x15\xbcd\xa4\xaeCV\x197\xfa\xcf\xc2\xa2\x1djy\xd3 8\x19""\xa1\x07<\x8e\xbe\x95\xcdV6\x95\xcd""\xf4\xb0\xb9\xe7\x82GZo\xa7\xd2\x97\'\xf4\xc5\x04\xe0e\xbf\n\x86\xeeV\xc4\x90\xff\x00\xac\xfc(\xa7@\x98\x05\xc8\xc14W]8\xf2\xc5&c\'vMPIn\x18\xeeS\xb4\xd1ESW\x11\x1f\x93&q\xe6\x0f\xcb\xf1\xa9#\xb7\nw1\xdc\xd4QB\x84V\xc8\x1bd\xf4QE0?'}, {'_': 'PhotoSize', 'type': 'm', 'w': 320, 'h': 304, 'size': 20014}, {'_': 'PhotoSize', 'type': 'x', 'w': 800, 'h': 761, 'size': 67477}, {'_': 'PhotoSizeProgressive', 'type': 'y', 'w': 1280, 'h': 1217, 'sizes': [17136, 36210, 58186, 76256, 101137]}], 'dc_id': 4, 'has_stickers': False, 'video_sizes': []}, 'ttl_seconds': None}",,"[{'_': 'MessageEntityHashtag', 'offset': 0, 'length': 15}]",211354,32,,2024-05-21 12:41:20+00:00,,1.373036201056234e+16,"{'_': 'MessageReactions', 'results': [{'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '👏'}, 'count': 276, 'chosen_order': None}, {'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '❤'}, 'count': 47, 'chosen_order': None}, {'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '😡'}, 'count': 19, 'chosen_order': None}, {'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '🤔'}, 'count': 9, 'chosen_order': None}, {'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '🥰'}, 'count': 7, 'chosen_order': None}, {'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '😢'}, 'count': 5, 'chosen_order': None}, {'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '🙏'}, 'count': 4, 'chosen_order': None}, {'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '🕊'}, 'count': 4, 'chosen_order': None}, {'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '😭'}, 'count': 3, 'chosen_order': None}], 'min': False, 'can_see_list': False, 'reactions_as_tags': False, 'recent_reactions': []}",[],,
Message,87693,"{'_': 'PeerChannel', 'channel_id': 1130580549}",2024-05-17 08:08:16+00:00,"ገንዘብ ማስተላለፍ ሲፈልጉ ከእሁድ እስከ እሁድ ለ24 ሰዓት ክፍት በሆነው የቨርቹዋል ባንክ ማዕከሎቻችን ይጠቀሙ።

#virtualbanking #bankinginethiopia #banksinethiopia #ITM #bankofabyssinia #Ethiopia #የሁሉም_ምርጫ",False,False,False,True,True,False,False,True,False,False,False,False,,,,,,,,"{'_': 'MessageMediaPhoto', 'spoiler': False, 'photo': {'_': 'Photo', 'id': 5924957043700121792, 'access_hash': 3570451247849300981, 'file_reference': b""\x02CcJE\x00\x01V\x8dfM\x85\xa6\xca\x05U\x0bm~\xd5\xd9\xaa\x8c\xc7H'H<\x10"", 'date': datetime.datetime(2024, 5, 17, 6, 29, 54, tzinfo=datetime.timezone.utc), 'sizes': [{'_': 'PhotoStrippedSize', 'type': 'i', 'bytes': b'\x01((\xd1o\xb9\xf2\xe2\xa9\xcb\xd3\x9f\xd2\xad\x13\xf2~\x15\x97\x10\x121\x9aBx<v\xa3`.G\x02:\x02s\x92;S\x9a\xd1\x1dpI\xe7\xb5V\xde\xc3\x006\x06=\x05\x06Yv1\x04\xe4\x0fJ\xcf\x96}\xcb\xba,\xbcj\xd8\xf9\x8eGJ*\x17v\xde\xb8?+g\xf4\xa2\xa5\xd3\xa8\xfa\x8f\x9a%\xc5\xc1\xe0\xf21Y\xfd\x15\x90\xe3fr\xa3\xf1\xabo/\x95\x19|d\x01\xd2\xa8\xc9~\x8c8\x88)\x1d0+T\xee\x88cf\xca\xa0\xcf\x07\xb7\x15\x08\x9eP@\x0ejy\x13\xcd\xc6\x18\x93O\xb5\xb6\x02\\\xb8\x07\x1c\x83\x9aw\xd2\xe1b\xe5\xbc\x7f\xba\x1ef\x18\xfb\xd1Q\xabLn\x8a\x81\x88@\xee(\xa9\xe7C\xe5\x16ti""(\x0fQX\xc4\x10H#\x91E\x150c\x91\xa3\x14cwN@\xab\x08\xbbOZ(\xa4\xd9V%S\xcd\x14QY\xb1\x9f'}, {'_': 'PhotoSize', 'type': 'm', 'w': 320, 'h': 320, 'size': 31078}, {'_': 'PhotoSize', 'type': 'x', 'w': 800, 'h': 800, 'size': 124439}, {'_': 'PhotoSizeProgressive', 'type': 'y', 'w': 1080, 'h': 1080, 'sizes': [18133, 47168, 81512, 115495, 173745]}], 'dc_id': 4, 'has_stickers': False, 'video_sizes': []}, 'ttl_seconds': None}",,"[{'_': 'MessageEntityHashtag', 'offset': 73, 'length': 15}, {'_': 'MessageEntityHashtag', 'offset': 89, 'length': 18}, {'_': 'MessageEntityHashtag', 'offset': 108, 'length': 16}, {'_': 'MessageEntityHashtag', 'offset': 125, 'length': 4}, {'_': 'MessageEntityHashtag', 'offset': 130, 'length': 16}, {'_': 'MessageEntityHashtag', 'offset': 147, 'length': 9}, {'_': 'MessageEntityHashtag', 'offset': 157, 'length': 9}]",240558,0,,2024-05-17 08:14:51+00:00,,,"{'_': 'MessageReactions', 'results': [{'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '❤'}, 'count': 59, 'chosen_order': None}, {'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '😡'}, 'count': 12, 'chosen_order': None}, {'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '🙏'}, 'count': 5, 'chosen_order': None}, {'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '🕊'}, 'count': 5, 'chosen_order': None}, {'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '😢'}, 'count': 3, 'chosen_order': None}], 'min': False, 'can_see_list': False, 'reactions_as_tags': False, 'recent_reactions': []}",[],,
Message,87636,"{'_': 'PeerChannel', 'channel_id': 1130580549}",2024-05-14 07:49:21+00:00,"#አቢሲንያ_ባንክ

ጠንካራ ሴት ለመሆን የሚከፈለውን ዋጋ በደንብ እንረዳለን፣  ህልምዎና 
ፍላጎትዎ እንዲሳካ የአደይ ቁጠባችን 
ያግዝዎታል! ባንካችን ዕድሜያቸው ከ18 ዓመት በላይ ለሆኑ ሴቶች ያዘጋጀውን አደይ ልዩ የቁጠባ ሂሳብ አቅራቢያዎ በሚገኝ ቅርንጫፍ በመክፈት የልዩ አገልግሎቶቹና ጥቅሞቹ ተጋሪ ይሁኑ። 

#BankofAbyssina #WomenSavingAccount #bankinginethiopia #banksinethiopia #Ethiopia #የሁሉም_ምርጫ",False,False,False,True,True,False,False,True,False,False,False,False,,,,,,,,"{'_': 'MessageMediaPhoto', 'spoiler': False, 'photo': {'_': 'Photo', 'id': 5913240433046175968, 'access_hash': -2159409099017179957, 'file_reference': b'\x02CcJE\x00\x01VTfM\x85\xa64\x1b>\xf3\xd6X\x83.\xb6c\xc0\x94\xa7@B(', 'date': datetime.datetime(2024, 5, 14, 5, 4, 58, tzinfo=datetime.timezone.utc), 'sizes': [{'_': 'PhotoStrippedSize', 'type': 'i', 'bytes': b'\x01((\xb4q\xb0\xe3\xefSA~\xe0S\xc2\x923\xda\x97\xcb9#\x8e+\x8a\xcf\xb1\xb8\xda)\\lB\xc4\x8e:\xd5\x1f>wV\x99\n\x84\x07\xee\x9e\xa6\x9a\x83a\xcc]\xa2\x99\x13\x89cW\x1d\xe8\xa8wC\xb9 \x90/\x1bI\xf7\xa1\xa5\x04p\xa4RQN\xfd\x05a\x19\x0c\xa8Pu""\xab\xac\x12\xc5l\xd1\x91\xf3v\xc5_\x88\r\xbb\xbb\xe6\xa5*\xa5\xb3\x8ek\xa2\x9c}\xdb\x90\xe5\xa9\x9fm\x1b\xc1\x00I:\x8a*\xeb(\xf9\xfe\x94T\xce\x9e\xa3\x8c\xb4+\xd2\xd1E`X\xe5|\x0cv\xa7}\xae\x01\xfc|\xfd\r\x14WM\x16\xdcL\xaah\xc6\xf9\xcb ;\t\xf7\xcd\x14QYUo\x98\xa8l\x7f'}, {'_': 'PhotoSize', 'type': 'm', 'w': 320, 'h': 320, 'size': 22078}, {'_': 'PhotoSize', 'type': 'x', 'w': 800, 'h': 800, 'size': 88487}, {'_': 'PhotoSizeProgressive', 'type': 'y', 'w': 1080, 'h': 1080, 'sizes': [10698, 23516, 32915, 48931, 87822]}], 'dc_id': 4, 'has_stickers': False, 'video_sizes': []}, 'ttl_seconds': None}",,"[{'_': 'MessageEntityHashtag', 'offset': 0, 'length': 10}, {'_': 'MessageEntityHashtag', 'offset': 198, 'length': 15}, {'_': 'MessageEntityHashtag', 'offset': 214, 'length': 19}, {'_': 'MessageEntityHashtag', 'offset': 234, 'length': 18}, {'_': 'MessageEntityHashtag', 'offset': 253, 'length': 16}, {'_': 'MessageEntityHashtag', 'offset': 270, 'length': 9}, {'_': 'MessageEntityHashtag', 'offset': 280, 'length': 9}]",249862,11,,2024-05-14 07:56:02+00:00,,,"{'_': 'MessageReactions', 'results': [{'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '❤'}, 'count': 53, 'chosen_order': None}, {'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '😢'}, 'count': 8, 'chosen_order': None}, {'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '👏'}, 'count': 7, 'chosen_order': None}, {'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '🤔'}, 'count': 5, 'chosen_order': None}, {'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '😱'}, 'count': 5, 'chosen_order': None}, {'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '😭'}, 'count': 4, 'chosen_order': None}, {'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '🙏'}, 'count': 2, 'chosen_order': None}, {'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '🕊'}, 'count': 2, 'chosen_order': None}, {'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '🥰'}, 'count': 1, 'chosen_order': None}], 'min': False, 'can_see_list': False, 'reactions_as_tags': False, 'recent_reactions': []}",[],,
Message,87532,"{'_': 'PeerChannel', 'channel_id': 1130580549}",2024-05-10 13:39:46+00:00,"#አቢሲንያ_ባንክ

በቨርችዋል ባንካችን 24/7 ገንዘብ ማስገባት ይችላሉ።


አቢሲንያ የሁሉም ምርጫ!

#virtualbanking #bankinginethiopia #banksinethiopia #ITM #bankofabyssinia #Ethiopia #የሁሉም_ምርጫ",False,False,False,True,True,False,False,True,False,False,False,False,,,,,,,,"{'_': 'MessageMediaPhoto', 'spoiler': False, 'photo': {'_': 'Photo', 'id': 5904434809491538509, 'access_hash': 6714238388191153471, 'file_reference': b'\x02CcJE\x00\x01U\xecfM\x85\xa7\n\xf2y#s\xdd\xcd{\xa7\xe2l\xca\xfd\xa1v\xce', 'date': datetime.datetime(2024, 5, 10, 5, 13, 27, tzinfo=datetime.timezone.utc), 'sizes': [{'_': 'PhotoStrippedSize', 'type': 'i', 'bytes': b'\x01((\xb4~\xef\x1di\x06{\xe34;\x04R\xc7\xa0\x19\xaa\xf6\x9b]\x04\x9d\\\xf55\xc6\xa3t\xd9\xbbve\x90\t\xe9R\x84^\xe4\xd4@\xe0\xe4S\x84\x87\xa8 \xe7\xbd\x11\xb00`\xa0\x0cg4P\xccO^\x94T\xbb\\j\xe5k\xc2E\xb3c\xdb\xf9\xd5[\t\x08\x9bfxaV\xaf?\xe3\xd5\xff\x00\x0f\xe7Y\x8a\xed\x1b\x87S\x82;\xd6\xf4\x95\xe0\xd1\x9c\x9d\x99\xa9s X[\x9fn+?\xcdq\xd1\xcf\xe1Ve\x02P\xa01\xcf\xa5\x10\xda\x01(\xdf\x86\x15\xad8\xf2\xc4\x99;\xb2\xdd\xa29\x8c4\x84\x93\xefE#\x19\x8d\xc2\xa2|\xb1\x0e\xa7\x1dh\xa5\xce\x9e\xa1\xca\xc6\xdc\xa6\xfbwQ\xe9\x9a\xc7\xcd\x14Vt^\x8c\xaa\x9b\x9a0\xa8y\x01#\xb6sV\x95v\x9a(\xa9\x93hv$\x07\x9a(\xa2\xb3\x19'}, {'_': 'PhotoSize', 'type': 'm', 'w': 320, 'h': 320, 'size': 21029}, {'_': 'PhotoSize', 'type': 'x', 'w': 800, 'h': 800, 'size': 75291}, {'_': 'PhotoSizeProgressive', 'type': 'y', 'w': 1080, 'h': 1080, 'sizes': [14127, 31671, 49674, 70681, 92690]}], 'dc_id': 4, 'has_stickers': False, 'video_sizes': []}, 'ttl_seconds': None}",,"[{'_': 'MessageEntityHashtag', 'offset': 0, 'length': 10}, {'_': 'MessageEntityHashtag', 'offset': 66, 'length': 15}, {'_': 'MessageEntityHashtag', 'offset': 82, 'length': 18}, {'_': 'MessageEntityHashtag', 'offset': 101, 'length': 16}, {'_': 'MessageEntityHashtag', 'offset': 118, 'length': 4}, {'_': 'MessageEntityHashtag', 'offset': 123, 'length': 16}, {'_': 'MessageEntityHashtag', 'offset': 140, 'length': 9}, {'_': 'MessageEntityHashtag', 'offset': 150, 'length': 9}]",280144,13,,2024-05-10 13:40:37+00:00,,,"{'_': 'MessageReactions', 'results': [{'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '❤'}, 'count': 87, 'chosen_order': None}, {'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '👏'}, 'count': 19, 'chosen_order': None}, {'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '🙏'}, 'count': 10, 'chosen_order': None}, {'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '🥰'}, 'count': 7, 'chosen_order': None}, {'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '🕊'}, 'count': 5, 'chosen_order': None}, {'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '😡'}, 'count': 5, 'chosen_order': None}, {'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '😢'}, 'count': 2, 'chosen_order': None}, {'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '😱'}, 'count': 1, 'chosen_order': None}], 'min': False, 'can_see_list': False, 'reactions_as_tags': False, 'recent_reactions': []}",[],,
Message,87496,"{'_': 'PeerChannel', 'channel_id': 1130580549}",2024-05-07 10:46:34+00:00,"#አቢሲንያ_ባንክ

የባንክ አካውንት ባንክ ሳይሄዱ መክፈት ይቻላል? አዎ! በአቢሲንያ ቨርቹዋል ባንክ ከእሁድ እስከ እሁድ ለ24 ሰዓት ይቻላል። 


አቢሲንያ የሁሉም ምርጫ!

#virtualbanking #bankinginethiopia #banksinethiopia #ITM #bankofabyssinia #Ethiopia #የሁሉም_ምርጫ",False,False,False,True,True,False,False,True,False,False,False,False,,,,,,,,"{'_': 'MessageMediaPhoto', 'spoiler': False, 'photo': {'_': 'Photo', 'id': 5893087123643417335, 'access_hash': -2002124585786934605, 'file_reference': b'\x02CcJE\x00\x01U\xc8fM\x85\xa7\xff\x7f\xee\x17%\xf7v\xc6\xe1s\xb1L\x81!51', 'date': datetime.datetime(2024, 5, 6, 13, 1, 44, tzinfo=datetime.timezone.utc), 'sizes': [{'_': 'PhotoStrippedSize', 'type': 'i', 'bytes': b'\x01((\xb4~\xef\x1d}\xe9\x8b""\x96)\xb8\x16\x1d\x85\x12\xca\x90\xa6\xe78\x15Q\'\x11A\x0b\xba\x9c\x13\\\x91\x8727n\xc6\x90@T\x1eM&\xc1\xfe\x1c\xd4""d1\x87\xdf\xf2\x9e\x86\x94H\xa7\xa3\x83\xf8\xd1f\xfa\x0b\xe6L\xe8\x02\xe4f\x8a\x8f9\xa2\xa6Z=\x86\xbdL\xfdH\x96\x92(\xc0\'\xbdMqn\xaf\x00U\x1d8_ni\x9a\x84\x866B\x87\x0cA\xe7\xda\xa9}\xaao\xf9\xe8k\xa2\n\xf1V3\x96\xe1#\x18\xe3\x11g8\'\x1fJHU\xa4\x90(\xefW\x0c1Hw\x10~\xb5=\xac\t\x11\'\x83\xe8qZ7\xca\xaeN\xec\xb7\n\x08\xa2\x00qEA\x02\xcan\x1d\xe4c\xb7\xb2\xe7\x8a+7U!\xf2\x95\xb55\xccH\xfe\x87\x15\x9f\x10\xdc\xe0\x1a(\xa2\x93\xf7\x07-\xcdh\x94\x11\x83\x81\xcf\x15 P\x9d(\xa2\xb2oB\x89#<\x9a(\xa2\xb3c?'}, {'_': 'PhotoSize', 'type': 'm', 'w': 320, 'h': 320, 'size': 24173}, {'_': 'PhotoSize', 'type': 'x', 'w': 800, 'h': 800, 'size': 89348}, {'_': 'PhotoSizeProgressive', 'type': 'y', 'w': 1080, 'h': 1080, 'sizes': [11809, 24605, 35537, 49739, 87153]}], 'dc_id': 4, 'has_stickers': False, 'video_sizes': []}, 'ttl_seconds': None}",,"[{'_': 'MessageEntityHashtag', 'offset': 0, 'length': 10}, {'_': 'MessageEntityHashtag', 'offset': 111, 'length': 15}, {'_': 'MessageEntityHashtag', 'offset': 127, 'length': 18}, {'_': 'MessageEntityHashtag', 'offset': 146, 'length': 16}, {'_': 'MessageEntityHashtag', 'offset': 163, 'length': 4}, {'_': 'MessageEntityHashtag', 'offset': 168, 'length': 16}, {'_': 'MessageEntityHashtag', 'offset': 185, 'length': 9}, {'_': 'MessageEntityHashtag', 'offset': 195, 'length': 9}]",304225,36,,2024-05-07 10:49:13+00:00,,,"{'_': 'MessageReactions', 'results': [{'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '👏'}, 'count': 67, 'chosen_order': None}, {'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '❤'}, 'count': 46, 'chosen_order': None}, {'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '🥰'}, 'count': 11, 'chosen_order': None}, {'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '😡'}, 'count': 11, 'chosen_order': None}, {'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '😢'}, 'count': 7, 'chosen_order': None}, {'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '🙏'}, 'count': 4, 'chosen_order': None}], 'min': False, 'can_see_list': False, 'reactions_as_tags': False, 'recent_reactions': []}",[],,
Message,87443,"{'_': 'PeerChannel', 'channel_id': 1130580549}",2024-05-03 16:40:40+00:00,"ከዘመናዊ የATM ማሽኖቻችን ብር ለማውጣት ካርድዎን ወደ ማሽኑ በማስጠጋት እና የሚስጥር ቁጥርዎን በማስገባት መገልገል ይችላሉ።

አቢሲንያ የሁሉም ምርጫ!

#BoAATM #ATM #bankinginethiopia #banksinethiopia #ITM #bankofabyssinia #contactless #Ethiopia #የሁሉም_ምርጫ",False,False,False,True,True,False,False,True,False,False,False,False,,,,,,,,"{'_': 'MessageMediaPhoto', 'spoiler': False, 'photo': {'_': 'Photo', 'id': 5881855608070718374, 'access_hash': -3178410669819028538, 'file_reference': b""\x02CcJE\x00\x01U\x93fM\x85\xa7'\x1e.\x0e\rH\x98f\xb7\xf4*\xd3\x9c\xc1\xef\x03"", 'date': datetime.datetime(2024, 5, 3, 10, 52, 15, tzinfo=datetime.timezone.utc), 'sizes': [{'_': 'PhotoStrippedSize', 'type': 'i', 'bytes': b'\x01((\xcdR\xa4s\x9c\xe7\xb5J\x17\x03<\xe3\xde\xa2E\'\xa5L\x89\x80r\xc4\xfbP\x03\xa2!\x9d\x90\xf4a\xc5B\xe9\xb5\xc8=\xa9\xd8\xda\xe0\xa9\xc1\x1d\xaa[\x90\x08\x12/C\xc1\xa0\x06\xd9\x0c\xdd\xc7\xf8\xff\x00*)\xf6H~\xd7\x19\xfa\xff\x00*+\x8b\x11\xf1\x1aGb\r\xa7\xf8i\xd1\xb8\x0e<\xcc\x95\x14\xe8\xe3\x91\x90\xba.Tq\xd6\x91a\x92f$\'Lg\x9f^\x95\xdaf]D\xb6\x950\x8a\x18\x0f\xce\xa2h#\x19_3\x00\xf6\xcf""\x9fol\xeas\xb7i\xa7N\xed\x1b\r\xe7\x90{\xf3Y$\xd3\xd1\x97t\xc2\xda\xde8\xe4\xf3\x15\x8b\x11\xebE.8\r\x1eF{QS(\xa9;\xb2\xd23b\x93jm%\x87_\xd6\xa6[\x92\x13a\xe5p\x07j(\xadY\x91m.\\\xf2O\'\xbdU\xba\x909\n\x0ey\xa2\x8aQ\x06]\xb1\x81\xd5K\xc81\x91\xc04QEq\xcd\xdeF\x88'}, {'_': 'PhotoSize', 'type': 'm', 'w': 320, 'h': 320, 'size': 27156}, {'_': 'PhotoSize', 'type': 'x', 'w': 800, 'h': 800, 'size': 110156}, {'_': 'PhotoSizeProgressive', 'type': 'y', 'w': 1080, 'h': 1080, 'sizes': [17503, 42444, 65680, 105469, 140500]}], 'dc_id': 4, 'has_stickers': False, 'video_sizes': []}, 'ttl_seconds': None}",,"[{'_': 'MessageEntityHashtag', 'offset': 99, 'length': 7}, {'_': 'MessageEntityHashtag', 'offset': 107, 'length': 4}, {'_': 'MessageEntityHashtag', 'offset': 112, 'length': 18}, {'_': 'MessageEntityHashtag', 'offset': 131, 'length': 16}, {'_': 'MessageEntityHashtag', 'offset': 148, 'length': 4}, {'_': 'MessageEntityHashtag', 'offset': 153, 'length': 16}, {'_': 'MessageEntityHashtag', 'offset': 170, 'length': 12}, {'_': 'MessageEntityHashtag', 'offset': 183, 'length': 9}, {'_': 'MessageEntityHashtag', 'offset': 193, 'length': 9}]",276586,18,,2024-05-03 16:41:18+00:00,,,"{'_': 'MessageReactions', 'results': [{'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '👏'}, 'count': 138, 'chosen_order': None}, {'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '❤'}, 'count': 53, 'chosen_order': None}, {'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '😭'}, 'count': 22, 'chosen_order': None}, {'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '🥰'}, 'count': 12, 'chosen_order': None}, {'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '😢'}, 'count': 10, 'chosen_order': None}, {'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '🤔'}, 'count': 7, 'chosen_order': None}, {'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '😡'}, 'count': 6, 'chosen_order': None}, {'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '🕊'}, 'count': 4, 'chosen_order': None}], 'min': False, 'can_see_list': False, 'reactions_as_tags': False, 'recent_reactions': []}",[],,
